-34.2432851604, 55.7040459859, 0.0000000000
-34.2432851604, 55.7040459859, 0.0000000000
-34.4887651139, 55.3033088775, 0.0000000000
-34.4887651139, 55.3033088775, 0.0000000000
-34.9760508148, 54.4924936031, 0.0000000000
-34.9760508148, 54.4924936031, 0.0000000000
-35.8147146042, 53.0467108347, 0.0000000000
-35.8147146042, 53.0467108347, 0.0000000000
-36.3997687572, 51.9978358366, 0.0000000000
-36.3997687572, 51.9978358366, 0.0000000000
-36.9725204148, 50.9363867994, 0.0000000000
-36.9725204148, 50.9363867994, 0.0000000000
-37.3097541170, 50.2943522965, 0.0000000000
-37.3097541170, 50.2943522965, 0.0000000000
-37.6420521890, 49.6486404075, 0.0000000000
-37.6420521890, 49.6486404075, 0.0000000000
-37.9692163756, 48.9996085760, 0.0000000000
-37.9692163756, 48.9996085760, 0.0000000000
-38.3970949712, 48.1297424576, 0.0000000000
-38.3970949712, 48.1297424576, 0.0000000000
-39.0199609079, 46.8175303513, 0.0000000000
-39.0199609079, 46.8175303513, 0.0000000000
-39.6189760716, 45.4988988980, 0.0000000000
-39.6189760716, 45.4988988980, 0.0000000000
-40.0047704233, 44.6170008864, 0.0000000000
-40.0047704233, 44.6170008864, 0.0000000000
-40.2085136105, 44.1400451095, 0.0000000000
-40.2085136105, 44.1400451095, 0.0000000000
-40.3017760294, 43.9190000024, 0.0000000000
-40.3017760294, 43.9190000024, 0.0000000000
-40.3943138492, 43.6979314114, 0.0000000000
-40.3943138492, 43.6979314114, 0.0000000000
-40.5770929403, 43.2560322305, 0.0000000000
-40.5770929403, 43.2560322305, 0.0000000000
-40.6849083626, 42.9919981162, 0.0000000000
-40.6849083626, 42.9919981162, 0.0000000000
-40.7923855546, 42.7262168843, 0.0000000000
-40.7923855546, 42.7262168843, 0.0000000000
-41.0554288429, 42.0644223690, 0.0000000000
-41.0554288429, 42.0644223690, 0.0000000000
-41.2473308353, 41.5709483439, 0.0000000000
-41.2473308353, 41.5709483439, 0.0000000000
-41.4983554067, 40.9109172055, 0.0000000000
-41.4983554067, 40.9109172055, 0.0000000000
-41.7648363173, 40.1908969083, 0.0000000000
-41.7648363173, 40.1908969083, 0.0000000000
-42.0246119667, 39.4681536695, 0.0000000000
-42.0246119667, 39.4681536695, 0.0000000000
-42.2530550553, 38.8140589091, 0.0000000000
-42.2530550553, 38.8140589091, 0.0000000000
-42.2530550553, 38.8140589091, 0.0000000000
-42.2530550553, 38.8140589091, 0.0000000000
-42.6870392573, 37.5179089004, 0.0000000000
-42.6870392573, 37.5179089004, 0.0000000000
-43.1829285551, 35.9360776215, 0.0000000000
-43.1829285551, 35.9360776215, 0.0000000000
-43.5203952358, 34.7848626008, 0.0000000000
-43.5203952358, 34.7848626008, 0.0000000000
-43.9448714083, 33.2291037923, 0.0000000000
-43.9448714083, 33.2291037923, 0.0000000000
-44.6642206247, 30.2076311392, 0.0000000000
-44.6642206247, 30.2076311392, 0.0000000000
-45.1916308494, 27.4821299579, 0.0000000000
-45.1916308494, 27.4821299579, 0.0000000000
-45.5790955103, 24.9209115894, 0.0000000000
-45.5790955103, 24.9209115894, 0.0000000000
-45.8215840518, 22.7629395425, 0.0000000000
-45.8215840518, 22.7629395425, 0.0000000000
-45.9964418361, 20.3889233506, 0.0000000000
-45.9964418361, 20.3889233506, 0.0000000000
-46.0725295822, 17.8386337593, 0.0000000000
-46.0725295822, 17.8386337593, 0.0000000000
-46.0444704040, 15.7483834139, 0.0000000000
-46.0444704040, 15.7483834139, 0.0000000000
-45.9637677149, 14.1252113553, 0.0000000000
-45.9637677149, 14.1252113553, 0.0000000000
-45.8837022868, 13.0832586767, 0.0000000000
-45.8837022868, 13.0832586767, 0.0000000000
-45.7957216161, 12.1791937341, 0.0000000000
-45.7957216161, 12.1791937341, 0.0000000000
-45.6816589590, 11.2094508889, 0.0000000000
-45.6816589590, 11.2094508889, 0.0000000000
-45.6182899389, 10.7353652761, 0.0000000000
-45.6182899389, 10.7353652761, 0.0000000000
-45.5924509813, 10.5522442999, 0.0000000000
-45.5924509813, 10.5522442999, 0.0000000000
-45.5075860869, 9.9853931702, 0.0000000000
-45.5075860869, 9.9853931702, 0.0000000000
-45.3406077463, 8.9915657308, 0.0000000000
-45.3406077463, 8.9915657308, 0.0000000000
-45.1175680487, 7.8421499586, 0.0000000000
-45.1175680487, 7.8421499586, 0.0000000000
-44.7168091033, 6.1076287409, 0.0000000000
-44.7168091033, 6.1076287409, 0.0000000000
-44.2180651503, 4.3243133310, 0.0000000000
-44.2180651503, 4.3243133310, 0.0000000000
-43.5136555983, 2.2457473819, 0.0000000000
-43.5136555983, 2.2457473819, 0.0000000000
-42.8056580694, 0.4989197719, 0.0000000000
-42.8056580694, 0.4989197719, 0.0000000000
-42.1264234965, -0.9490057440, 0.0000000000
-42.1264234965, -0.9490057440, 0.0000000000
-41.5111281888, -2.1120190929, 0.0000000000
-41.5111281888, -2.1120190929, 0.0000000000
-40.8923722260, -3.1651168865, 0.0000000000
-40.8923722260, -3.1651168865, 0.0000000000
-40.1642021284, -4.2783627834, 0.0000000000
-40.1642021284, -4.2783627834, 0.0000000000
-39.2006835002, -5.5739393712, 0.0000000000
-39.2006835002, -5.5739393712, 0.0000000000
-38.1404526828, -6.8005089881, 0.0000000000
-38.1404526828, -6.8005089881, 0.0000000000
-37.2387399320, -7.7003155866, 0.0000000000
-37.2387399320, -7.7003155866, 0.0000000000
-36.6358620975, -8.2349037799, 0.0000000000
-36.6358620975, -8.2349037799, 0.0000000000
-35.9975881732, -8.7457340346, 0.0000000000
-35.9975881732, -8.7457340346, 0.0000000000
-35.7405285277, -8.9359674311, 0.0000000000
-35.7405285277, -8.9359674311, 0.0000000000
-35.3990390097, -9.1752192045, 0.0000000000
-35.3990390097, -9.1752192045, 0.0000000000
-35.1710755743, -9.3264863439, 0.0000000000
-35.1710755743, -9.3264863439, 0.0000000000
-34.8297759449, -9.5404566394, 0.0000000000
-34.8297759449, -9.5404566394, 0.0000000000
-34.6022563759, -9.6748323297, 0.0000000000
-34.6022563759, -9.6748323297, 0.0000000000
-34.3751002563, -9.8024396269, 0.0000000000
-34.3751002563, -9.8024396269, 0.0000000000
-34.1484110286, -9.9232811910, 0.0000000000
-34.1484110286, -9.9232811910, 0.0000000000
-34.0351130970, -9.9812476273, 0.0000000000
-34.0351130970, -9.9812476273, 0.0000000000
-33.9219681760, -10.0375217547, 0.0000000000
-33.9219681760, -10.0375217547, 0.0000000000
-33.6399264623, -10.1707813434, 0.0000000000
-33.6399264623, -10.1707813434, 0.0000000000
-33.5274137374, -10.2211463448, 0.0000000000
-33.5274137374, -10.2211463448, 0.0000000000
-33.3565136398, -10.2945953580, 0.0000000000
-33.3565136398, -10.2945953580, 0.0000000000
-33.2445473813, -10.3407177076, 0.0000000000
-33.2445473813, -10.3407177076, 0.0000000000
-33.0724121408, -10.4085343971, 0.0000000000
-33.0724121408, -10.4085343971, 0.0000000000
-32.9610705316, -10.4504009261, 0.0000000000
-32.9610705316, -10.4504009261, 0.0000000000
-32.6768856751, -10.5501140818, 0.0000000000
-32.6768856751, -10.5501140818, 0.0000000000
-32.5665399390, -10.5860529129, 0.0000000000
-32.5665399390, -10.5860529129, 0.0000000000
-32.4564979334, -10.6203377890, 0.0000000000
-32.4564979334, -10.6203377890, 0.0000000000
-32.2815203692, -10.6716430356, 0.0000000000
-32.2815203692, -10.6716430356, 0.0000000000
-32.1723145470, -10.7016560703, 0.0000000000
-32.1723145470, -10.7016560703, 0.0000000000
-32.0634487001, -10.7300326194, 0.0000000000
